person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_encoded,person_home_ownership_encoded,loan_grade_encoded,cb_person_default_on_file_encoded
32,52800,30.0,15000,1629.0,0,28,6,4,3,3,0
32,120000,90.0,8000,751.0,0,7,7,5,0,0,0
29,120000,10.0,23000,1149.0,0,19,5,5,0,1,0
33,24000,30.0,1600,888.0,0,7,6,1,3,1,0
28,24000,0.0,1600,1505.0,1,7,5,3,3,3,0
27,120000,40.0,8400,714.0,0,7,8,5,0,0,0
30,120000,50.0,5000,1038.0,0,4,9,0,0,1,0
27,120000,50.0,25000,1595.0,0,21,9,2,0,3,0
33,25200,30.0,1600,1669.0,1,6,6,3,3,4,0
32,120000,160.0,25000,1099.0,0,21,6,5,0,1,0
29,120000,70.0,12000,1348.0,0,1,7,5,0,2,0
27,120000,110.0,7000,676.0,0,6,5,4,0,0,0
29,120000,50.0,9000,1025.0,0,7,10,3,0,1,0
31,120000,90.0,10000,751.0,0,8,7,3,0,0,0
27,91800,40.0,25000,1607.0,1,23,9,3,0,3,0
29,120000,100.0,4700,714.0,0,4,6,4,0,0,0
27,108000,110.0,25000,1496.0,1,23,9,0,0,3,1
33,30000,0.0,1600,1025.0,0,5,9,0,3,1,0
28,120000,120.0,6000,774.0,0,5,5,2,0,0,0
29,120000,30.0,7500,774.0,0,6,8,1,2,0,0
29,120000,20.0,20000,1392.0,0,17,6,4,0,2,0
31,120000,0.0,20000,1114.0,0,17,9,5,0,1,0
30,38400,60.0,1600,1349.0,0,4,10,0,3,2,0
29,120000,130.0,7000,894.0,0,6,10,2,0,0,0
27,33000,110.0,1600,1689.0,1,5,5,2,3,3,1
31,40000,0.0,1600,1479.0,0,4,8,3,3,2,0
30,120000,140.0,7500,1565.0,0,6,5,5,0,3,0
35,34000,10.0,1600,1484.0,1,5,6,5,3,3,1
30,42000,10.0,1600,1037.0,0,4,6,4,3,1,0
32,36000,50.0,1600,1409.0,1,4,9,0,3,3,1
31,25000,40.0,3075,1183.0,0,12,5,2,2,1,0
29,42000,40.0,1600,1916.0,0,4,6,5,3,6,1
29,43200,40.0,1600,1349.0,0,4,10,1,3,2,0
31,120000,90.0,9000,894.0,0,7,6,5,0,0,0
27,120000,40.0,6000,1379.0,0,5,10,4,0,2,0
27,120000,20.0,16000,1221.0,0,13,8,3,0,1,0
27,51000,90.0,1600,1059.0,0,3,6,5,3,1,0
29,120000,20.0,5000,768.0,0,4,6,1,0,0,0
29,120000,30.0,6250,1253.0,0,5,8,3,0,2,1
28,91800,10.0,15000,1537.0,1,14,8,3,0,3,1
27,120000,110.0,10000,1114.0,0,8,6,2,0,1,0
29,63500,40.0,1600,1183.0,0,3,5,0,3,1,0
29,67171,130.0,1600,89.0,0,2,7,3,3,0,0
28,120000,120.0,20000,945.0,0,17,10,5,0,1,0
29,108000,20.0,24500,1261.0,1,23,9,4,0,3,0
29,68000,40.0,1600,1148.0,0,2,10,1,3,1,0
31,91800,0.0,2225,743.0,1,2,5,3,0,0,0
34,91800,0.0,25000,1583.0,1,23,9,3,0,5,1
32,120000,160.0,6000,1217.0,0,5,8,2,0,3,0
28,120000,0.0,1000,712.0,0,1,5,1,0,0,0
32,91800,80.0,24625,1407.0,1,23,7,3,0,4,1
30,120000,150.0,8275,901.0,0,7,8,3,0,1,0
29,120000,80.0,5000,743.0,0,4,6,5,0,0,0
32,86000,40.0,1600,1323.0,0,2,9,1,3,2,1
29,24996,20.0,8000,999.0,0,32,7,5,2,1,0
34,120602,40.0,20000,1479.0,0,17,8,3,0,2,0
33,120999,70.0,15200,1361.0,0,13,5,2,0,2,1
30,10800,10.0,1500,1148.0,1,14,9,4,3,1,0
27,121000,30.0,16800,691.0,0,14,8,2,0,0,0
33,12000,0.0,1500,1183.0,0,13,6,3,3,1,0
31,121000,150.0,25000,1273.0,0,21,9,0,0,2,1
33,121000,0.0,17600,1357.0,0,15,5,1,0,2,0
34,12996,0.0,1500,925.0,0,12,7,3,3,1,0
28,121008,0.0,5400,599.0,0,4,6,4,0,0,0
28,92801,120.0,20000,1474.0,1,18,8,3,0,3,1
32,121500,110.0,6000,751.0,0,5,6,5,0,0,0
29,109900,90.0,15000,1347.0,1,14,10,1,0,2,1
28,122000,110.0,15000,1677.0,0,12,5,5,0,3,1
27,24840,0.0,11500,849.0,0,46,6,3,2,0,0
30,122000,110.0,11200,542.0,0,9,9,2,0,0,0
34,14400,40.0,1500,1261.0,0,1,9,0,3,2,1
27,122000,10.0,8000,788.0,0,7,6,0,0,0,0
31,122000,30.0,6000,938.0,0,5,9,2,0,0,0
32,122004,130.0,10000,859.0,0,8,9,2,0,0,0
34,122400,50.0,6800,1065.0,0,6,10,3,0,1,0
32,122400,160.0,10000,788.0,0,8,6,3,0,0,0
27,122880,30.0,35000,849.0,0,28,5,5,0,0,0
27,123000,0.0,13225,1611.0,0,11,7,5,0,2,1
32,123000,160.0,15200,1595.0,0,12,9,5,0,4,1
31,123000,70.0,15000,691.0,0,12,7,3,0,0,0
28,111000,120.0,25000,1979.0,1,23,5,0,0,5,0
28,123000,70.0,4000,859.0,0,3,5,4,2,0,0
31,123000,150.0,19000,1347.0,0,15,9,5,0,2,1
31,94350,50.0,15000,1537.0,1,14,8,3,0,3,0
30,111000,20.0,12500,1904.0,1,11,8,2,0,6,0
34,18000,0.0,1500,1148.0,1,8,6,3,3,1,0
27,123996,110.0,6500,80.0,0,5,6,3,0,0,0
33,124000,60.0,14000,603.0,0,11,10,0,0,0,0
27,124000,90.0,4350,1149.0,0,4,6,4,0,1,0
29,124000,110.0,2000,542.0,0,2,7,2,0,0,0
34,124000,30.0,12000,751.0,0,1,5,2,0,0,0
29,124000,130.0,8100,751.0,0,7,7,3,0,0,0
33,124000,100.0,23500,1496.0,0,19,6,4,2,3,1
27,19200,40.0,1500,714.0,0,8,10,4,3,0,0
35,124596,10.0,20000,1149.0,0,16,5,1,0,1,0
31,24000,140.0,2000,1629.0,0,8,9,4,2,3,0
29,24000,30.0,7200,751.0,0,3,6,4,2,0,0
27,20004,0.0,1500,1269.0,0,7,9,5,3,1,0
28,124800,10.0,15000,1253.0,0,12,5,5,0,2,1
31,124992,150.0,24000,849.0,0,19,5,0,0,0,0
27,125000,70.0,9000,751.0,0,7,6,1,0,0,0
29,125000,60.0,3400,991.0,0,3,7,5,0,1,0
32,125000,40.0,9000,662.0,0,7,10,1,0,0,0
28,125000,120.0,30000,751.0,0,24,5,4,0,0,0
30,21600,10.0,1500,1171.0,1,7,9,4,3,1,0
31,125000,50.0,30000,751.0,0,24,9,3,2,0,0
30,21600,20.0,1500,1472.0,0,7,8,0,3,2,1
32,125000,30.0,21000,1171.0,0,17,10,5,0,1,0
28,22968,40.0,1500,603.0,0,7,7,3,3,0,0
29,125000,40.0,24000,1349.0,0,19,7,3,0,2,0
31,24000,0.0,1500,1186.0,1,6,10,2,3,1,0
34,125000,0.0,9175,1099.0,0,7,5,3,0,1,0
33,125000,170.0,8800,1059.0,0,7,7,3,0,1,0
27,125000,110.0,30000,1099.0,0,24,10,3,0,1,0
28,24840,20.0,1500,80.0,1,6,5,1,3,0,0
31,125000,50.0,18000,1199.0,0,14,7,3,0,1,0
28,125000,0.0,7500,749.0,0,6,7,5,0,0,0
33,125000,80.0,10975,699.0,0,9,9,2,0,0,0
29,26000,20.0,1500,1299.0,0,6,6,5,3,2,1
30,113000,40.0,30000,1562.0,1,27,8,0,0,3,1
30,53000,70.0,15000,1062.0,0,28,8,4,3,1,0
31,48000,120.0,15000,1521.0,1,31,5,0,3,3,1
30,125000,140.0,25000,138.0,0,2,6,2,0,2,0
29,125000,0.0,10000,579.0,0,8,10,2,0,0,0
29,125000,130.0,14400,579.0,0,12,10,1,0,0,0
28,54996,80.0,15000,1409.0,0,27,9,4,3,3,1
27,125000,10.0,24000,691.0,0,19,8,2,0,0,0
32,54996,40.0,15000,654.0,0,27,5,5,3,0,0
29,125000,50.0,12000,579.0,0,1,7,4,0,0,0
31,125000,20.0,25000,1075.0,0,2,7,4,0,1,0
29,125000,0.0,10000,1435.0,0,8,9,2,0,2,1
32,125000,20.0,20000,1112.0,0,16,9,4,0,1,0
35,125000,80.0,17000,788.0,0,14,6,5,0,0,0
28,125000,40.0,10000,751.0,0,8,8,4,2,0,0
27,55000,40.0,15000,1242.0,0,27,10,5,3,1,0
28,113000,10.0,13200,1867.0,1,12,10,4,0,5,0
33,125000,20.0,20000,788.0,0,16,5,3,0,0,0
28,55000,30.0,15000,1706.0,0,27,5,2,3,4,1
27,125000,20.0,8000,676.0,0,6,10,1,0,0,0
29,125000,20.0,3500,1398.0,0,3,8,3,0,2,0
29,125000,120.0,25000,1062.0,0,2,8,4,0,1,0
27,24000,0.0,8500,542.0,0,35,6,5,2,0,0
29,24000,110.0,10000,579.0,0,42,7,5,2,0,0
28,125000,130.0,15000,1025.0,0,12,7,5,0,1,0
29,96050,70.0,15200,1385.0,1,13,5,3,0,2,1
30,125000,50.0,8000,774.0,0,6,10,3,0,0,0
31,125000,40.0,12500,1148.0,0,1,10,5,0,1,0
27,125000,70.0,13200,1114.0,0,11,8,4,2,1,0
28,50000,40.0,15000,1491.0,1,3,7,0,3,3,0
28,125000,80.0,8000,1114.0,0,6,10,1,0,1,0
29,125000,60.0,6400,1287.0,0,5,9,2,0,2,1
34,125000,40.0,12000,894.0,0,1,9,3,0,0,0
28,56496,0.0,15000,1261.0,0,27,10,0,3,2,0
29,113000,50.0,25000,1884.0,1,22,7,4,0,6,1
29,57000,40.0,15000,991.0,0,26,6,4,3,1,0
29,125000,20.0,8500,1347.0,0,7,5,2,0,2,1
29,113000,50.0,25000,1316.0,1,22,9,2,0,2,0
27,125000,110.0,15975,1272.0,0,13,8,4,0,2,1
33,125000,170.0,3000,775.0,0,2,8,4,2,0,0
30,125000,140.0,5750,743.0,0,5,5,2,0,0,0
30,96053,150.0,30000,1562.0,1,27,5,3,0,3,0
33,51500,20.0,15000,1442.0,1,29,10,3,3,3,0
30,58000,20.0,15000,849.0,0,26,10,3,3,0,0
28,125004,90.0,12000,714.0,0,1,5,4,0,0,0
28,125600,0.0,13800,788.0,0,11,6,4,0,0,0
28,126000,20.0,12000,1171.0,0,1,7,2,0,1,0
28,126000,120.0,2000,999.0,0,2,10,5,0,1,0
34,126000,20.0,9600,1149.0,0,8,5,5,0,1,0
29,126000,50.0,7000,1602.0,0,6,5,5,0,3,0
30,126000,60.0,8000,1074.0,0,6,8,5,0,1,0
33,126000,170.0,9500,542.0,0,8,7,2,0,0,0
29,126000,20.0,6450,1037.0,0,5,7,1,0,1,0
29,126000,0.0,11000,691.0,0,9,7,2,0,0,0
30,114000,140.0,15000,654.0,1,13,6,2,0,0,0
29,58000,40.0,15000,1316.0,0,26,5,3,3,2,1
27,126000,110.0,5500,751.0,0,4,9,4,0,0,0
29,126000,110.0,15000,788.0,0,12,8,2,0,0,0
32,24000,50.0,2850,1183.0,0,12,7,1,2,1,0
27,59200,40.0,15000,1075.0,0,25,7,0,3,1,0
31,59534,50.0,15000,1521.0,0,25,10,4,3,3,1
31,24000,0.0,6200,1114.0,0,26,8,1,2,1,0
30,126132,10.0,14400,1454.0,0,11,7,5,0,3,1
30,54000,90.0,15000,1427.0,1,28,8,2,3,2,1
35,126400,0.0,13000,1038.0,0,1,8,0,0,1,0
29,114500,130.0,30000,1929.0,1,26,6,0,0,4,0
35,126696,190.0,24250,1038.0,0,19,6,3,0,1,0
27,127000,60.0,21000,1099.0,0,17,8,4,0,1,0
29,127000,10.0,24250,1136.0,0,19,8,4,0,1,0
30,115000,30.0,20000,1459.0,1,17,7,0,0,3,0
28,127000,90.0,8400,1287.0,0,7,7,0,0,2,0
33,116000,20.0,5000,1299.0,1,4,5,2,0,2,0
27,128000,110.0,32000,1111.0,0,25,7,5,0,1,0
27,128000,20.0,18000,1183.0,0,14,6,0,0,1,0
27,116000,0.0,3500,1253.0,1,3,10,1,0,2,0
27,116000,40.0,25000,1336.0,1,22,7,2,0,3,1
34,128148,20.0,15000,599.0,0,12,6,0,0,0,0
28,128400,30.0,4000,1335.0,0,3,8,4,0,2,1
27,116899,120.0,12000,1075.0,1,1,7,0,0,1,0
35,60000,40.0,15000,1349.0,0,25,6,0,3,2,1
31,60000,110.0,15000,1171.0,0,25,8,1,3,1,0
27,129700,10.0,10000,654.0,0,8,9,4,0,0,0
27,129900,110.0,3100,1111.0,0,2,8,3,0,1,0
29,129996,0.0,30000,1879.0,0,23,8,1,0,4,0
27,129996,110.0,4800,963.0,0,4,9,4,0,0,0
30,130000,80.0,27000,1171.0,0,21,6,5,0,1,0
31,60000,40.0,15000,849.0,0,25,9,1,3,0,0
27,130000,30.0,15000,603.0,0,12,10,3,2,0,0
35,130000,150.0,5000,1065.0,0,4,7,0,0,1,0
35,60000,180.0,15000,1343.0,0,25,5,2,3,2,0
30,130000,140.0,7000,991.0,0,5,9,5,0,1,0
27,130000,110.0,10200,751.0,0,8,6,0,0,0,0
32,130000,70.0,13000,1269.0,0,1,8,3,0,1,0
33,54000,170.0,15000,1186.0,1,28,7,0,3,1,0
29,130000,70.0,7000,1465.0,0,5,9,5,2,2,0
31,60000,60.0,15000,1112.0,0,25,5,5,3,1,0
34,130000,50.0,20000,1065.0,0,15,10,0,0,1,0
32,130000,120.0,16500,542.0,0,13,8,3,0,0,0
29,130000,50.0,24800,749.0,0,19,10,1,0,0,0
33,118000,120.0,35000,1749.0,1,3,7,0,0,3,1
31,130000,150.0,1600,1399.0,0,1,6,3,0,2,1
34,60000,20.0,15000,788.0,0,25,7,3,3,0,0
33,130000,70.0,2400,542.0,0,2,7,4,0,0,0
29,130000,90.0,4200,699.0,0,3,8,0,0,0,0
30,130000,60.0,10000,849.0,0,8,10,0,0,0,0
32,130000,30.0,28000,849.0,0,22,7,1,0,0,0
34,54000,20.0,15000,1411.0,1,28,7,2,3,3,1
27,130000,30.0,24000,1099.0,0,18,10,5,0,1,0
31,130000,100.0,9800,849.0,0,8,5,3,0,0,0
33,60000,0.0,15000,1379.0,0,25,7,4,3,2,1
35,54000,10.0,15000,1588.0,1,28,8,5,3,4,1
32,130000,130.0,7500,729.0,0,6,6,1,0,0,0
30,130000,30.0,33250,1306.0,0,26,5,1,0,2,1
28,118000,60.0,25000,2011.0,1,21,6,4,0,6,1
28,61000,120.0,15000,1399.0,0,25,7,2,3,2,0
27,130000,110.0,11000,962.0,0,8,5,1,0,1,0
27,130000,20.0,5000,999.0,0,4,9,5,0,1,0
27,130000,50.0,15000,579.0,0,12,7,2,0,0,0
27,130000,0.0,8000,1335.0,0,6,7,4,0,2,1
28,130000,120.0,13000,1075.0,0,1,10,4,0,1,0
32,118000,30.0,8875,1484.0,1,8,5,0,0,3,0
34,130000,50.0,6450,1323.0,0,5,7,3,0,2,0
31,55200,50.0,15000,1558.0,1,27,10,3,3,3,1
28,61500,20.0,15000,1037.0,0,24,6,3,3,1,0
35,130000,150.0,7000,1398.0,0,5,5,2,0,2,1
34,130000,50.0,5000,1756.0,0,4,7,2,0,4,0
27,61584,30.0,15000,1521.0,0,24,6,5,3,3,0
35,130000,30.0,9000,1273.0,0,7,8,0,0,2,1
29,61656,40.0,15000,691.0,0,24,10,5,3,0,0
27,130000,10.0,21000,1062.0,0,16,7,2,0,1,0
28,62000,0.0,15000,79.0,0,24,8,1,3,0,0
33,118000,50.0,25000,1496.0,1,21,9,0,0,3,1
32,62000,50.0,15000,1299.0,0,24,6,3,3,2,1
33,130000,90.0,25000,1533.0,0,19,10,4,0,3,1
28,130000,100.0,24000,1183.0,0,18,10,1,2,1,0
33,62400,40.0,15000,1199.0,0,24,8,1,3,1,0
28,130000,10.0,5600,1565.0,0,4,9,1,0,3,0
28,57000,20.0,15000,1411.0,1,26,10,5,3,3,0
32,130000,0.0,12000,859.0,0,9,7,4,0,0,0
29,130000,130.0,17500,894.0,0,13,9,5,0,0,0
32,57223,0.0,15000,1183.0,1,26,5,4,3,1,0
29,130000,70.0,18000,1322.0,0,14,8,0,0,2,1
30,130000,140.0,6000,1221.0,0,5,9,3,0,1,0
28,130000,0.0,9000,80.0,0,7,6,1,0,0,0
30,130000,10.0,8500,1284.0,0,7,5,2,0,2,1
34,118000,10.0,25000,1178.0,1,21,7,1,0,2,0
29,130000,130.0,6000,1304.0,0,5,9,0,0,2,1
27,130000,120.0,5000,863.0,0,4,5,4,0,0,0
28,130000,20.0,12000,1355.0,0,9,8,2,0,3,1
35,130000,20.0,12000,1008.0,0,9,7,4,0,1,0
34,64000,50.0,15000,1025.0,0,23,8,1,3,1,0
28,65000,130.0,15000,751.0,0,23,6,2,3,0,0
29,130900,110.0,4800,1171.0,0,4,9,5,0,1,0
27,119000,70.0,30000,1825.0,1,25,7,0,0,3,0
32,131000,20.0,11200,1025.0,0,9,5,0,0,1,0
28,131004,50.0,25000,79.0,0,19,5,1,0,0,0
30,131004,140.0,5000,849.0,0,4,8,5,0,0,0
28,131040,0.0,10000,1335.0,0,8,10,5,0,2,1
27,120000,0.0,10000,1261.0,1,8,6,2,0,2,0
29,120000,50.0,14000,617.0,1,12,9,0,0,0,0
35,132000,140.0,22000,654.0,0,17,5,4,0,0,0
28,132000,50.0,25000,999.0,0,19,10,0,0,1,0
32,132000,160.0,25000,1099.0,0,19,7,2,0,1,0
28,132650,120.0,20000,1065.0,0,15,5,3,0,1,0
35,133000,30.0,15000,1677.0,0,11,7,2,0,3,0
29,65000,50.0,15000,1183.0,0,23,9,5,3,1,0
31,121000,20.0,12000,1629.0,1,1,6,5,0,3,1
29,65000,40.0,15000,160.0,0,23,8,1,3,3,0
34,121000,80.0,12000,1459.0,1,1,8,2,0,3,1
27,65000,50.0,15000,1284.0,0,23,5,1,3,2,1
29,134000,90.0,6000,599.0,0,4,8,0,0,0,0
35,122000,30.0,25000,152.0,1,2,10,5,0,3,0
29,134000,20.0,8000,1422.0,0,6,7,4,0,2,0
30,134500,90.0,24000,1596.0,0,18,6,0,0,2,1
31,134748,150.0,18000,1074.0,0,13,9,5,0,1,0
29,67000,10.0,15000,1357.0,0,22,9,1,3,2,0
33,135000,130.0,12000,79.0,0,9,7,0,0,0,0
30,135000,80.0,32000,79.0,0,24,9,0,0,0,0
34,135000,20.0,15000,542.0,0,11,6,4,0,0,0
29,135000,140.0,24000,599.0,0,18,10,3,0,0,0
28,135000,0.0,14400,542.0,0,11,8,3,0,0,0
29,61000,20.0,15000,1496.0,1,25,8,4,3,3,1
32,135000,100.0,10000,1099.0,0,7,6,4,0,1,0
29,67704,30.0,15000,1186.0,0,22,8,4,3,1,0
33,135000,0.0,6275,691.0,0,5,7,4,2,0,0
31,67800,70.0,15000,1189.0,0,22,8,1,3,1,0
31,135000,140.0,15000,1075.0,0,11,6,4,0,1,0
27,135000,30.0,25000,1112.0,0,19,8,3,0,1,0
28,123000,0.0,10000,714.0,1,8,6,4,0,0,0
31,135000,90.0,10000,714.0,0,7,6,5,0,0,0
28,68004,10.0,15000,1316.0,0,22,7,4,3,2,0
28,123000,30.0,15000,1385.0,1,12,9,0,0,2,1
31,135000,20.0,20000,1136.0,0,15,9,3,0,1,0
33,135000,0.0,10000,751.0,0,7,10,5,0,0,0
31,135000,120.0,15000,1385.0,0,11,10,3,0,2,0
32,135000,160.0,13000,788.0,0,1,5,4,0,0,0
33,135000,0.0,17500,1183.0,0,13,8,4,2,1,0
29,135000,0.0,18000,1461.0,0,13,8,2,0,3,0
27,104550,0.0,23000,1843.0,1,19,9,3,0,5,0
28,123000,0.0,22000,2086.0,1,18,8,0,2,6,1
29,135000,100.0,11000,1183.0,0,8,7,5,0,1,0
29,135000,0.0,11000,894.0,0,8,8,1,0,0,0
32,70000,20.0,15000,1427.0,0,21,5,3,3,2,1
35,135000,120.0,10000,1316.0,0,7,7,1,0,2,1
34,135000,180.0,8000,932.0,0,6,6,1,0,0,0
29,64000,30.0,15000,1527.0,1,23,6,1,3,2,0
34,135000,70.0,15000,1347.0,0,11,7,1,0,2,1
30,135000,140.0,25000,1525.0,0,19,9,4,0,4,1
27,70000,70.0,15000,579.0,0,21,6,3,3,0,0
27,123000,10.0,22350,1407.0,1,18,6,2,2,4,1
34,135600,100.0,1000,542.0,0,1,7,1,0,0,0
30,70000,0.0,15000,1361.0,0,21,8,4,3,2,1
28,135996,120.0,12500,859.0,0,9,6,2,0,0,0
30,136000,130.0,2800,1065.0,0,2,10,5,0,1,0
32,136000,110.0,12000,100.0,0,9,8,3,0,1,0
27,136000,30.0,5000,617.0,0,4,10,4,0,0,0
28,136092,20.0,8000,1361.0,0,6,7,4,0,2,0
35,136240,90.0,15000,788.0,0,11,6,1,0,0,0
34,136625,30.0,15000,788.0,0,11,6,5,0,0,0
28,124886,120.0,5000,1199.0,1,4,9,2,0,1,0
28,70000,20.0,15000,1189.0,0,21,7,3,3,1,0
30,137057,130.0,4750,1218.0,0,3,7,5,0,1,0
27,137720,60.0,13000,714.0,0,9,9,0,0,0,0
28,138000,110.0,5000,662.0,0,4,5,3,0,0,0
29,138000,0.0,25000,1306.0,0,18,10,1,0,2,1
32,138000,160.0,20000,788.0,0,14,7,1,0,0,0
32,138000,50.0,16800,1435.0,0,12,9,5,0,2,0
34,138000,140.0,25000,1112.0,0,18,6,0,0,1,0
31,138000,150.0,24000,1062.0,0,17,6,3,0,1,0
27,138000,50.0,17000,788.0,0,12,5,4,0,0,0
29,138000,30.0,7500,1324.0,0,5,8,2,0,3,1
34,138571,180.0,25000,1459.0,0,18,8,4,0,3,0
28,138600,100.0,12000,1299.0,0,9,7,0,0,2,0
28,138996,30.0,20000,1379.0,0,14,9,4,0,2,1
35,139000,120.0,35000,1269.0,0,25,6,0,0,1,0
30,139008,20.0,15000,1347.0,0,11,6,1,0,2,0
32,139200,50.0,6000,79.0,0,4,5,1,0,0,0
28,139913,70.0,5375,894.0,0,4,6,2,0,0,0
28,140000,120.0,18000,1629.0,0,13,7,5,2,3,0
29,140000,50.0,27000,991.0,0,19,7,5,2,1,0
27,71000,110.0,15000,901.0,0,21,6,1,3,1,0
29,140000,40.0,16775,1427.0,0,12,10,1,0,2,1
28,140000,10.0,17600,1242.0,0,13,6,1,2,1,0
30,140000,60.0,5000,89.0,0,4,6,4,0,0,0
28,140000,40.0,18000,1465.0,0,13,7,2,0,2,1
27,140000,70.0,18000,79.0,0,13,9,4,0,0,0
28,140000,80.0,22000,79.0,0,16,6,3,0,0,0
31,140000,50.0,30000,1171.0,0,21,7,3,0,1,0
28,140000,110.0,5000,1149.0,0,4,9,2,0,1,0
28,72000,60.0,15000,654.0,0,21,6,3,3,0,0
31,128000,150.0,35000,1599.0,1,27,6,0,0,3,0
27,72000,0.0,15000,1186.0,0,21,6,3,3,1,0
33,21000,10.0,7750,1183.0,0,37,6,1,2,1,0
28,128000,110.0,14400,2211.0,1,11,8,0,0,6,1
27,140000,40.0,2800,1199.0,0,2,9,4,0,1,0
33,20988,20.0,3600,1171.0,0,17,5,4,2,1,0
34,128000,140.0,12325,849.0,1,1,5,2,0,0,0
28,140000,120.0,9000,599.0,0,6,9,5,0,0,0
31,140000,20.0,11000,100.0,0,8,8,2,0,1,0
28,108800,30.0,35000,164.0,1,27,7,3,0,4,1
27,140000,80.0,28000,1565.0,0,2,5,4,2,3,0
33,140000,80.0,8000,579.0,0,6,6,5,0,0,0
34,140000,80.0,12000,729.0,0,9,8,1,0,0,0
29,108800,10.0,18500,178.0,1,14,10,3,0,5,0
28,140000,40.0,25000,1595.0,0,18,10,2,0,4,0
33,140000,140.0,9600,691.0,0,7,10,3,0,0,0
28,140000,120.0,15000,888.0,0,11,5,3,0,1,0
32,140000,0.0,18000,617.0,0,13,5,2,0,0,0
32,140000,90.0,11000,542.0,0,8,8,1,0,0,0
32,74000,150.0,15000,1715.0,0,2,6,5,3,5,0
34,140000,170.0,12000,1521.0,0,9,10,5,0,3,1
29,140000,40.0,24000,788.0,0,17,5,3,0,0,0
32,140000,30.0,5000,1038.0,0,4,6,1,0,1,0
29,140000,120.0,24250,1112.0,0,17,8,3,0,1,0
31,74028,50.0,15000,1059.0,0,2,9,1,3,1,0
32,140000,50.0,20000,1112.0,0,14,9,2,0,1,0
34,140000,130.0,4000,788.0,0,3,7,1,2,0,0
31,140000,150.0,12000,788.0,0,9,9,0,0,0,0
33,140000,20.0,6000,676.0,0,4,6,2,0,0,0
29,74872,40.0,15000,788.0,0,2,9,4,3,0,0
33,140000,60.0,13000,751.0,0,9,6,3,0,0,0
31,75000,50.0,15000,1269.0,0,2,5,0,3,1,0
34,128000,0.0,25000,1739.0,1,2,5,0,2,4,0
30,108800,20.0,15000,1635.0,1,12,8,3,0,4,0
27,140000,120.0,24100,1183.0,0,17,10,5,2,1,0
27,140000,0.0,6000,1357.0,0,4,5,2,0,2,0
27,75000,50.0,15000,691.0,0,2,10,4,3,0,0
35,140000,30.0,25000,1221.0,0,18,10,3,0,1,0
32,140000,160.0,25000,1008.0,0,18,7,5,0,1,0
27,140004,110.0,9800,542.0,0,7,6,5,0,0,0
32,140304,80.0,20000,691.0,0,14,10,3,0,0,0
27,75000,20.0,15000,1435.0,0,2,5,0,3,2,0
27,140987,50.0,6450,599.0,0,5,10,5,0,0,0
29,141000,10.0,8000,699.0,0,6,9,5,0,0,0
28,141000,40.0,9000,714.0,0,6,8,2,0,0,0
27,129996,20.0,12800,1484.0,1,1,7,5,0,3,1
30,142000,50.0,10000,1112.0,0,7,8,5,0,1,0
28,142000,30.0,18000,1038.0,0,13,8,1,0,1,0
29,142000,140.0,24250,1148.0,0,17,7,1,2,1,0
33,69000,30.0,15000,1062.0,1,22,7,2,3,1,0
30,110925,10.0,25000,1533.0,1,19,9,3,0,3,0
30,143000,110.0,18000,849.0,0,13,7,4,0,0,0
29,143000,20.0,16800,617.0,0,12,9,2,0,0,0
27,75000,70.0,15000,1114.0,0,2,6,5,3,1,0
33,143004,170.0,10000,699.0,0,7,9,5,0,0,0
34,143150,0.0,12000,932.0,0,8,6,5,0,0,0
35,143485,100.0,8000,1062.0,0,6,7,4,0,1,0
30,143500,0.0,20000,1189.0,0,14,8,2,0,1,0
27,144000,110.0,16000,1677.0,0,11,6,1,0,3,1
27,144000,110.0,11000,89.0,0,8,6,0,0,0,0
33,144000,10.0,5000,89.0,0,3,10,3,0,0,0
28,144000,120.0,35000,89.0,0,24,7,3,0,0,0
29,144000,130.0,16000,662.0,0,11,9,5,0,0,0
29,144000,110.0,7000,1059.0,0,5,10,3,0,1,0
30,144000,70.0,6000,849.0,0,4,8,3,0,0,0
28,144000,110.0,7000,1599.0,0,5,10,3,2,3,1
27,144000,60.0,5000,749.0,0,3,5,3,0,0,0
30,144000,120.0,35000,1268.0,0,24,8,4,0,2,0
27,75127,110.0,15000,1064.0,0,2,6,2,3,1,0
29,144000,40.0,5000,1306.0,0,3,7,0,0,2,0
30,144000,20.0,6000,691.0,0,4,6,5,0,0,0
30,69600,0.0,15000,1459.0,1,22,7,4,3,3,0
27,144000,40.0,21000,1357.0,0,15,8,0,0,2,1
28,76000,20.0,15000,1273.0,0,2,9,2,3,2,1
31,76000,20.0,15000,788.0,0,2,7,4,3,0,0
30,144997,140.0,25000,1183.0,0,17,5,4,0,1,0
30,145000,30.0,9600,79.0,0,7,6,2,0,0,0
31,20000,10.0,5000,859.0,0,25,8,2,2,0,0
29,145000,0.0,14000,1677.0,0,1,5,5,0,3,1
30,145000,40.0,6000,1059.0,0,4,8,0,0,1,0
32,71000,20.0,15000,1595.0,1,21,9,1,3,3,0
29,20000,0.0,3000,80.0,0,15,5,5,2,0,0
31,77000,20.0,15000,838.0,0,19,8,4,3,0,0
32,145000,10.0,20000,1136.0,0,14,8,0,0,1,0
28,80000,0.0,15000,1349.0,0,19,5,3,3,2,0
